FID,geom,efetivacao,id,tipo,latitude,longitude,elevacao,vfr,ifr,timezone,privado,nome,uf
AIRPORT21JUL16.3302,MULTIPOINT ((-49.464641487899264 -25.45711190427305)),2012-01-20,SJBV,HP,-25.4575,-49.46472,896,Y,N,C,YES,CAMPO LARGO / HELPN Rio Verde/Mercosul,PR
AIRPORT21JUL16.3303,MULTIPOINT ((-46.69589175247556 -23.574551358072235)),2012-05-03,SJGM,HP,-23.575,-46.69611,759,Y,N,C,YES,SÃO PAULO / HELPN Privado Quadra Hungria,SP
AIRPORT21JUL16.3304,MULTIPOINT ((-49.96744873177281 -14.573476037483646)),2012-03-08,SJMS,HP,-14.57417,-49.9675,386,N,N,C,YES,CRIXÁS / HELPN Mineração Serra Grande,GO
AIRPORT21JUL16.3305,MULTIPOINT ((-47.38953857807553 -23.049258794557343)),2011-05-01,SJRE,HP,-23.04972,-47.38972,602,Y,N,C,YES,ELIAS FAUSTO / HELPN Vila Adail,SP
AIRPORT21JUL16.3306,MULTIPOINT ((-45.976133797021795 -23.293152965493032)),2011-12-15,SJRF,HP,-23.29361,-45.97639,600,Y,N,C,YES,JACAREÍ / HELPN Lavalpa,SP
AIRPORT21JUL16.3307,MULTIPOINT ((-44.433279341346406 -22.9775852027964)),2012-01-20,SJCG,HP,-22.97806,-44.43361,65,Y,N,C,YES,ANGRA DOS REIS / HELPN Iate Clube de Santos - Angra dos Reis,RJ
AIRPORT21JUL16.3308,MULTIPOINT ((-49.13768010645436 -25.657395783656526)),2012-01-20,SJGV,HP,-25.65778,-49.13778,903,Y,N,C,YES,SÃO JOSÉ DOS PINHAIS / HELPN Bons Ventos,PR
AIRPORT21JUL16.3309,MULTIPOINT ((-60.04680552801395 -2.9804473144470705)),2011-05-01,SJMY,HP,-2.98139,-60.04639,40,N,N,D,YES,MANAUS / HELPN Céu Amazônico,AM
AIRPORT21JUL16.3310,MULTIPOINT ((-46.036137612075564 -22.863973678071165)),2012-01-20,SJCV,HP,-22.86444,-46.03639,1530,Y,N,C,YES,CAMANDUCAIA / HELPN Trend Bank,MG
AIRPORT21JUL16.3311,MULTIPOINT ((-45.531112554531575 -22.744802676109597)),2012-01-20,SJHI,HP,-22.74528,-45.53139,1848,Y,N,C,YES,CAMPOS DO JORDÃO / HELPN Flow Water,SP
AIRPORT21JUL16.3312,MULTIPOINT ((-37.989663311337395 -12.548412778007172)),2011-05-01,SJNY,HP,-12.54917,-37.99028,10,Y,N,C,YES,MATA DE SÃO JOÃO / HELPN Iberostar Praia do Forte,BA
AIRPORT21JUL16.3313,MULTIPOINT ((-46.520604980688084 -23.665109380304038)),2012-01-20,SJRM,HP,-23.66556,-46.52083,786,Y,N,C,YES,SANTO ANDRÉ/HELPN Monte das Oliveiras,SP
AIRPORT21JUL16.3314,MULTIPOINT ((-51.176674108958274 -30.03115218863741)),2011-12-15,SJRN,HP,-30.03139,-51.17667,128,Y,N,C,YES,PORTO ALEGRE / HELPN Carlos Gomes Center,RS
AIRPORT21JUL16.3315,MULTIPOINT ((-44.136902663020635 -2.519328367071302)),2011-12-15,SJHR,HP,-2.52028,-44.13722,38,Y,N,C,YES,PAÇO DO LUMIAR / HELPN Flamboyant,MA
AIRPORT21JUL16.3316,MULTIPOINT ((-47.627335427205274 -16.22240483812019)),2015-03-05,SWFA,AD,-16.22306,-47.6275,1000,N,N,C,YES,CRISTALINA / Faz. Pamplona,GO
AIRPORT21JUL16.3317,MULTIPOINT ((-50.38274693177077 -10.093094268653868)),2015-04-30,SWFL,AD,-10.09389,-50.38278,183,N,N,D,YES,SANTA TEREZINHA / Faz. Peixe Bravo,MT
AIRPORT21JUL16.3318,MULTIPOINT ((-52.152275482192294 -14.01874032162287)),2015-01-08,SWHP,AD,-14.01944,-52.15222,459,Y,N,D,NO,ÁGUA BOA / Faz. Olhos D? Água,MT
AIRPORT21JUL16.3319,MULTIPOINT ((-46.6414444606057 -23.635942012549602)),2014-11-13,SDTU,HP,-23.63639,-46.64167,845,Y,N,C,YES,SÃO PAULO / HELPN Itaúsa,SP
AIRPORT21JUL16.3320,MULTIPOINT ((-46.83006520339222 -23.56427345613352)),2015-03-05,SIAV,HP,-23.56472,-46.83028,790,Y,N,C,YES,CARAPICUÍBA / HELPN Helipark,SP
AIRPORT21JUL16.3321,MULTIPOINT ((-55.703289459876544 -22.549242720859237)),2014-03-06,SBPP,AD,-22.54972,-55.70306,657,N,Y,D,NO,PONTA PORÃ / Ponta Porã,MS
AIRPORT21JUL16.3322,MULTIPOINT ((-48.041249961535605 -1.222916194278159)),2013-11-14,SISR,AD,-1.22389,-48.04139,49,N,N,C,YES,SANTA ISABEL DO PARÁ / Faz. Reunidas Sococo,PA
AIRPORT21JUL16.3323,MULTIPOINT ((-36.29209132733034 -9.896408167857011)),2011-01-01,SNTW,AD,-9.89722,-36.29278,143,N,N,C,YES,CAMPO ALEGRE / Senador Teotônio Vilela,AL
AIRPORT21JUL16.3324,MULTIPOINT ((-54.26654507506629 -16.673805363364472)),2011-12-15,SNWK,AD,-16.67444,-54.26639,220,N,N,D,YES,PEDRA PRETA / Faz. Santa Terezinha,MT
AIRPORT21JUL16.3325,MULTIPOINT ((-54.62462496264218 -23.017313477104356)),2012-01-20,SNWO,AD,-23.01778,-54.62444,305,N,N,D,YES,AMAMBAI / Faz. Vera Cruz,MS
AIRPORT21JUL16.3326,MULTIPOINT ((-58.1617239117597 -10.425597924895188)),2011-12-15,SNOI,AD,-10.42639,-58.16139,290,N,N,D,YES,JUARA / Faz. Rio Mutuca,MT
AIRPORT21JUL16.3327,MULTIPOINT ((-49.97105785997706 -21.808390987893777)),2011-05-01,SNRN,AD,-21.80889,-49.97111,496,N,N,C,YES,GETULINA / Faz. 20 de Maio,SP
AIRPORT21JUL16.3328,MULTIPOINT ((-54.41017291613882 -25.39127495771226)),2011-01-01,SNUA,AD,-25.39167,-54.41,250,N,N,C,YES,SANTA TEREZINHA DE ITAIPU / Faz. Paulista,PR
AIRPORT21JUL16.3329,MULTIPOINT ((-51.826425505231796 -2.635442501756036)),2011-01-01,SNWR,AD,-2.63639,-51.82639,61,N,N,C,YES,SENADOR JOSÉ PORFÍRIO / Wilma Rebelo,PA
AIRPORT21JUL16.3330,MULTIPOINT ((-47.6509540134817 -2.326269853409273)),2011-10-20,SNOK,AD,-2.32722,-47.65111,38,N,N,D,YES,AURORA DO PARÁ / Faz. Chão de Estrelas,PA
AIRPORT21JUL16.3331,MULTIPOINT ((-60.22432799414826 -15.014867014031102)),2012-03-08,SNOM,AD,-15.01556,-60.22389,305,Y,N,D,YES,VILA BELA DA S.S. TRINDADE / Faz. Guaporeí,MT
AIRPORT21JUL16.3332,MULTIPOINT ((-57.37418380681938 -6.104675067699451)),2011-12-15,SNRQ,AD,-6.10556,-57.37389,101,N,N,C,YES,JACAREACANGA / Porto Rico,PA
AIRPORT21JUL16.3333,MULTIPOINT ((-59.62318825946145 -14.954866684912488)),2011-01-01,SNUG,AD,-14.95556,-59.62278,245,N,N,D,YES,VILA BELA DA SS. TRINDADE / Faz. Eunice,MT
AIRPORT21JUL16.3334,MULTIPOINT ((-55.509947202146684 -23.008145401677197)),2011-05-01,SNWU,AD,-23.00861,-55.50972,480,N,N,D,YES,ARAL MOREIRA / Faz. Ponte Quinhá,MS
AIRPORT21JUL16.3335,MULTIPOINT ((-35.958188107522304 -9.484176901011178)),2011-10-20,SNWZ,AD,-9.485,-35.95889,92,N,N,C,YES,ATALAIA / Uruba,AL
AIRPORT21JUL16.3336,MULTIPOINT ((-55.142707454170576 -23.598441290321905)),2011-12-15,SNOQ,AD,-23.59889,-55.1425,385,N,N,D,YES,TACURU / Faz. Agropecuária Crioulo,MS
AIRPORT21JUL16.3337,MULTIPOINT ((-50.14495849349724 -4.150471438718236)),2011-01-01,SNRR,AD,-4.15139,-50.145,184,N,N,C,YES,NOVO REPARTIMENTO / Faz. Aratau,PA
AIRPORT21JUL16.3338,MULTIPOINT ((-36.22181054668955 -9.801961653040186)),2012-01-20,SNUP,AD,-9.80278,-36.2225,123,N,N,C,YES,CAMPO ALEGRE / Usina Porto Rico,AL
AIRPORT21JUL16.3339,MULTIPOINT ((-59.88708788276988 -14.010954781504314)),2012-01-20,SNOT,AD,-14.01167,-59.88667,290,N,N,D,YES,COMODORO / Faz. Santa Fé do Guaporé,MT
AIRPORT21JUL16.3340,MULTIPOINT ((-61.99662853506123 -12.557028486501574)),2012-03-08,SWKL,AD,-12.55778,-61.99611,180,N,N,D,YES,ALTO ALEGRE DOS PARECIS / Faz. Primavera do Terebinto,RO
AIRPORT21JUL16.3341,MULTIPOINT ((-59.28567276652869 -15.241818691501372)),2011-12-15,SWKP,AD,-15.2425,-59.28528,264,N,N,D,YES,PONTES E LACERDA / Chácara Veneza,MT
AIRPORT21JUL16.3342,MULTIPOINT ((-48.679333295395615 -10.391156041057284)),2011-01-01,SWFQ,AD,-10.39194,-48.67944,259,N,N,C,YES,PORTO NACIONAL / Faz. Alvorada,TO
AIRPORT21JUL16.3343,MULTIPOINT ((-51.90893065395412 -14.71653513125559)),2011-12-15,SWFW,AD,-14.71722,-51.90889,280,N,N,D,YES,NOVA XAVANTINA / Faz. Jangada,MT
AIRPORT21JUL16.3344,MULTIPOINT ((-51.38057197290533 -14.38791605415537)),2012-01-20,SWSV,AD,-14.38861,-51.38056,245,N,N,D,YES,COCALINHO / Faz. Santa Silvia,MT
AIRPORT21JUL16.3345,MULTIPOINT ((-55.586325147992426 -10.130593645127579)),2012-01-20,SWPE,AD,-10.13139,-55.58611,259,N,N,D,YES,CARLINDA / Faz. Lagoa da Mata,MT
AIRPORT21JUL16.3346,MULTIPOINT ((-65.22927426012973 -10.825039690023706)),2011-05-01,SWRG,AD,-10.82583,-65.22861,150,N,N,D,YES,GUAJARÁ-MIRIM / Rancho Maria & Tereza,RO
AIRPORT21JUL16.3347,MULTIPOINT ((-58.06310752206054 -9.772806075662801)),2011-12-15,SWSZ,AD,-9.77361,-58.06278,226,N,N,D,YES,NOVA BANDEIRANTES / Faz. Santa Luzia,MT
AIRPORT21JUL16.3348,MULTIPOINT ((-52.130052486181555 -15.225436535785256)),2011-05-01,SWPH,AD,-15.22611,-52.13,302,,N,D,YES,BARRA DO GARÇAS / Faz. Paulo Abreu,MT
AIRPORT21JUL16.3349,MULTIPOINT ((-51.93059798488237 -12.639540941363721)),2011-12-15,SWRC,AD,-12.64028,-51.93056,328,N,N,D,YES,RIBEIRÃO CASCALHEIRA / Faz. Sevilha,MT
AIRPORT21JUL16.3350,MULTIPOINT ((-52.27255856778241 -12.156474092079021)),2012-01-20,SWRI,AD,-12.15722,-52.2725,303,N,N,D,YES,QUERÊNCIA / Faz. Roncador I,MT
AIRPORT21JUL16.3351,MULTIPOINT ((-61.04964064166499 -12.97648422081589)),2012-01-20,SWRL,AD,-12.97722,-61.04917,331,N,N,D,YES,CORUMBIARA / Faz. Pouso Redondo,RO
AIRPORT21JUL16.3352,MULTIPOINT ((-59.78263944161457 -14.523189352408304)),2011-12-15,SWTI,AD,-14.52389,-59.78222,241,N,N,D,YES,NOVA LACERDA / São Vicente,MT
AIRPORT21JUL16.3353,MULTIPOINT ((-50.66303759390158 -14.748758210301483)),2012-01-20,SWPP,AD,-14.74944,-50.66306,281,N,N,C,YES,MOZARLÂNDIA / Faz. Pica-Pau,GO
AIRPORT21JUL16.3354,MULTIPOINT ((-54.56905802976279 -14.667366054563018)),2011-12-15,SWRR,AD,-14.66806,-54.56889,505,N,N,D,YES,PLANALTO DA SERRA / Faz. Serra Azul,MT
AIRPORT21JUL16.3355,MULTIPOINT ((-53.50400731306413 -15.138489416578675)),2012-01-20,SWNJ,AD,-15.13917,-53.50389,569,N,N,D,YES,NOVO SÃO JOAQUIM / Faz. Itaquerê,MT
AIRPORT21JUL16.3356,MULTIPOINT ((-51.861149989807444 -10.860333536323347)),2012-01-20,SWPQ,AD,-10.86111,-51.86111,215,N,N,D,YES,PORTO ALEGRE DO NORTE / Faz. Piraguassu,MT
AIRPORT21JUL16.3357,MULTIPOINT ((-47.19952829005288 -23.55871822236704)),2011-05-01,SJHY,HP,-23.55917,-47.19972,832,Y,N,C,YES,MAIRINQUE / HELPN Paiva Air,SP
AIRPORT21JUL16.3358,MULTIPOINT ((-39.6991835777817 -14.152619814259824)),2011-05-01,SJIA,HP,-14.15333,-39.69972,131,N,N,C,YES,ITAGIBÁ / HELPN Ipiaú,BA
AIRPORT21JUL16.3359,MULTIPOINT ((-47.42454007206478 -23.245931355857493)),2011-12-15,SJOE,HP,-23.24639,-47.42472,528,Y,N,C,YES,ITU / HELPN Haras Cachoeira,SP
AIRPORT21JUL16.3360,MULTIPOINT ((-48.61070699585096 -27.127998025646338)),2011-01-01,SJRU,HP,-27.12833,-48.61083,4,Y,N,C,YES,ITAPEMA / HELPN Russi e Russi,SC
AIRPORT21JUL16.3361,MULTIPOINT ((-46.49310294109578 -24.03290099256336)),2012-03-08,SJRX,HP,-24.03334,-46.49333,2,N,N,C,YES,PRAIA GRANDE / HELPN Grupamento Aéreo da Polícia Militar,SP
AIRPORT21JUL16.3362,MULTIPOINT ((-44.286883039314894 -23.014252632349415)),2012-03-08,SJDP,HP,-23.01472,-44.28722,30,Y,N,C,YES,ANGRA DOS REIS / HELPN My Way,RJ
AIRPORT21JUL16.3363,MULTIPOINT ((-47.04674379385416 -22.897031649884372)),2012-01-20,SJDQ,HP,-22.8975,-47.04694,699,Y,N,C,YES,CAMPINAS / HELPN Trade Tower,SP
AIRPORT21JUL16.3364,MULTIPOINT ((-39.31916409895339 -14.822912459542364)),2011-05-01,SJIB,HP,-14.82361,-39.31972,66,N,N,C,YES,ITABUNA / HELPN Itabuna,BA
AIRPORT21JUL16.3365,MULTIPOINT ((-46.717283496140375 -22.467296362593633)),2012-11-15,SJOQ,HP,-22.46778,-46.7175,666,Y,N,C,YES,ITAPIRA / HELPN Cristália,SP
AIRPORT21JUL16.3366,MULTIPOINT ((-49.30463832737281 -16.749363731393867)),2012-03-08,SJDZ,HP,-16.75,-49.30472,895,Y,N,C,YES,APARECIDA DE GOIÂNIA / HELPN Cidade Empresarial,GO
AIRPORT21JUL16.3367,MULTIPOINT ((-47.810395179321524 -21.205872309387605)),2011-12-15,SJIG,HP,-21.20639,-47.81056,682,Y,N,C,YES,RIBEIRÃO PRETO / HELPN Edifício Times Square Business,SP
AIRPORT21JUL16.3368,MULTIPOINT ((-60.44237925492863 -3.091004744103183)),2011-05-01,SJIN,HP,-3.09194,-60.44194,30,N,N,D,YES,IRANDUBA / HELPN Hotel Ariaú Amazon Towers II,AM
AIRPORT21JUL16.3369,MULTIPOINT ((-46.69366936997031 -23.604274468920135)),2011-01-01,SJRZ,HP,-23.60472,-46.69389,805,Y,N,C,YES,SÃO PAULO / HELPN João Domingues de Araújo,SP
AIRPORT21JUL16.3370,MULTIPOINT ((-36.06958304878638 -8.97722250692596)),2012-01-20,SJSG,HP,-8.97806,-36.07028,358,Y,N,C,YES,SÃO JOSÉ DA LAGE / HELPN Usina Serra Grande,AL
AIRPORT21JUL16.3371,MULTIPOINT ((-47.84428415375419 -22.631746947498737)),2011-01-01,SJEC,HP,-22.63222,-47.84444,530,N,N,C,YES,SÃO PEDRO / HELPN Haras Bella Vista,SP
AIRPORT21JUL16.3372,MULTIPOINT ((-48.3440298991907 -24.148181716681496)),2011-12-15,SJOV,HP,-24.14861,-48.34417,754,Y,N,C,YES,RIBEIRÃO GRANDE / HELPN C.B.E Companhia Brasileira de Equipamento,SP
AIRPORT21JUL16.3373,MULTIPOINT ((-46.69866959443936 -23.62094164343028)),2014-01-09,SITQ,HP,-23.62139,-46.69889,757,Y,N,C,YES,SÃO PAULO / HELPN Vivo S/A,SP
AIRPORT21JUL16.3374,MULTIPOINT ((-47.36675896356234 -23.550384839199104)),2014-01-09,SIXR,HP,-23.55083,-47.36694,792,N,N,C,YES,VOTORANTIM / HELPN Faz. Santa Maria,SP
AIRPORT21JUL16.3375,MULTIPOINT ((-46.82812080141098 -23.47454854442968)),2015-03-05,SJIW,HP,-23.475,-46.82833,830,Y,N,C,YES,SANTANA DO PARNAÍBA / HELPN Casas Bahia,SP
AIRPORT21JUL16.3376,MULTIPOINT ((-39.68362724824647 -14.172620249172578)),2015-03-05,SNIU,AD,-14.17333,-39.68417,132,N,N,C,PUB/REST,IPIAÚ / Aeródromo Público de Ipiaú,BA
AIRPORT21JUL16.3377,MULTIPOINT ((-48.49126011325103 -23.619276936646447)),2013-11-14,SSYK,AD,-23.61972,-48.49139,600,N,N,C,YES,BURI / Faz. Mandaçaia,SP
AIRPORT21JUL16.3378,MULTIPOINT ((-57.88838308192728 -14.650417652224695)),2015-04-30,SNEG,AD,-14.65111,-57.88806,312,N,,D,YES,TANGARÁ DA SERRA / Faz. Netolândia,MT
AIRPORT21JUL16.3379,MULTIPOINT ((-52.37867484826071 -12.720931644952197)),2015-04-30,SNGV,AD,-12.72167,-52.37861,320,N,,C,YES,QUERÊNCIA / Faz. Tanguru,MT
AIRPORT21JUL16.3380,MULTIPOINT ((-65.03453157267529 -0.415956561916469)),2014-07-24,SWTP,AD,-0.41694,-65.03389,68,N,N,D,NO,SANTA IZABEL DO RIO NEGRO / Santa Izabel do Rio Negro,AM
AIRPORT21JUL16.3381,MULTIPOINT ((-46.943404845038 -23.181206614129565)),2014-08-21,SBJD,AD,-23.18167,-46.94361,757,Y,N,C,NO,JUNDIAÍ / Aeroporto Estadual de Jundaí,SP
AIRPORT21JUL16.3382,MULTIPOINT ((-34.92203280050305 -8.125537001782769)),2013-11-14,SBRF,AD,-8.12639,-34.92278,10,Y,Y,C,PUB/MIL,RECIFE / Guararapes - Gilberto Freyre,PE
AIRPORT21JUL16.3383,MULTIPOINT ((-50.618034382262756 -23.29871278184251)),2012-01-20,SNRT,AD,-23.29917,-50.61806,603,N,N,C,YES,CORNÉLIO PROCÓPIO / Faz. Santa Maria,PR
AIRPORT21JUL16.3384,MULTIPOINT ((-47.77817267933405 -19.940281202740984)),2012-01-20,SNUS,AD,-19.94083,-47.77833,640,N,N,C,YES,DELTA / Usina Delta I,MG
AIRPORT21JUL16.3385,MULTIPOINT ((-52.740363020451696 -22.216458128940914)),2011-05-01,SNUV,AD,-22.21694,-52.74028,290,N,N,D,YES,ANAURILÂNDIA / Faz. Nova Aurora,MS
AIRPORT21JUL16.3386,MULTIPOINT ((-44.01967435070608 -4.512143593657295)),2012-11-15,SNXH,AD,-4.51306,-44.02,56,Y,N,C,YES,CODÓ / Itapicuru,MA
AIRPORT21JUL16.3387,MULTIPOINT ((-52.76924748084318 -6.536074307837567)),2011-01-01,SNXK,AD,-6.53694,-52.76917,170,N,N,C,YES,SÃO FÉLIX DO XINGU / Faz. Lagoa do Triunfo,PA
AIRPORT21JUL16.3388,MULTIPOINT ((-36.29153527055564 -10.121690562470416)),2012-01-20,SNOV,AD,-10.1225,-36.29222,85,N,N,C,YES,CORURIPE / Povoado de Camaçari,AL
AIRPORT21JUL16.3389,MULTIPOINT ((-48.65155437901402 -9.90642312550831)),2011-05-01,SNRW,AD,-9.90722,-48.65167,315,N,N,C,YES,MIRACEMA DO TOCANTIS / Faz. Barreiro,TO
AIRPORT21JUL16.3390,MULTIPOINT ((-53.30705739868818 -21.40421208172587)),2012-01-20,SNUX,AD,-21.40472,-53.30694,348,N,N,D,YES,RIBAS DO RIO PARDO / Faz. Santo Antônio,MS
AIRPORT21JUL16.3391,MULTIPOINT ((-36.18708613620671 -10.092523074969792)),2011-05-01,SNUZ,AD,-10.09333,-36.18778,64,N,N,C,YES,CORURIPE / Usina Coruripe,AL
AIRPORT21JUL16.3392,MULTIPOINT ((-56.52053376897434 -7.388868195730267)),2011-01-01,SNXR,AD,-7.38972,-56.52028,235,N,N,C,YES,ITAITUBA / Faz. Conforto,PA
AIRPORT21JUL16.3393,MULTIPOINT ((-50.972218947664196 -21.981729515730997)),2011-05-01,SNOW,AD,-21.98222,-50.97222,433,N,N,C,YES,RANCHARIA / Faz. Turmalina,SP
AIRPORT21JUL16.3394,MULTIPOINT ((-50.63164765709028 -7.986660031807157)),2011-05-01,SNVA,AD,-7.9875,-50.63167,316,N,N,C,YES,CUMARU DO NORTE / Faz. Bela Vista,PA
AIRPORT21JUL16.3395,MULTIPOINT ((-50.52858747500197 -2.6993326009887975)),2011-01-01,SNXY,AD,-2.70028,-50.52861,30,N,N,C,YES,PORTEL / Cikel Brasil Verde,PA
AIRPORT21JUL16.3396,MULTIPOINT ((-44.123846510544226 -2.522661758336376)),2011-12-15,SNOZ,AD,-2.52361,-44.12417,47,N,N,C,YES,PAÇO DO LUMIAR / Coronel Alexandre Raposo,MA
AIRPORT21JUL16.3397,MULTIPOINT ((-51.728923270268254 -21.255875199539172)),2011-01-01,SNPL,AD,-21.25639,-51.72889,360,N,N,C,YES,SANTA MERCEDES / Faz. Pacuruxu,SP
AIRPORT21JUL16.3398,MULTIPOINT ((-47.47149047395564 -20.33834752479494)),2011-05-01,SWKY,AD,-20.33889,-47.47167,933,N,N,C,YES,CRISTAIS PAULISTA / Faz. Recanto da Cachoeira,SP
AIRPORT21JUL16.3399,MULTIPOINT ((-54.907131821963 -16.932700368025518)),2011-12-15,SWRS,AD,-16.93333,-54.90694,311,N,N,D,YES,SANTO ANTÔNIO DO LEVERGER / Faz. Santa Mônica,MT
AIRPORT21JUL16.3400,MULTIPOINT ((-53.50122925177285 -14.867371624062699)),2011-12-15,SWNX,AD,-14.86806,-53.50111,503,N,N,D,YES,SANTO ANTÔNIO DO LESTE / Faz. Independência,MT
AIRPORT21JUL16.3401,MULTIPOINT ((-56.41748260407339 -16.966588473307006)),2011-05-01,SWPW,AD,-16.96722,-56.41722,115,,N,D,YES,BARÃO DE MELGAÇO / Pouso da Garça,MT
AIRPORT21JUL16.3402,MULTIPOINT ((-55.42132922925668 -21.45671149405306)),2011-05-01,SWQG,AD,-21.45722,-55.42111,520,N,N,C,YES,MARACAJU / Faz. Sossego,MS
AIRPORT21JUL16.3403,MULTIPOINT ((-58.63424778796504 -11.881463055045565)),2011-12-15,SWLA,AD,-11.88222,-58.63389,367,N,N,D,YES,JUÍNA / Faz. Amália,MT
AIRPORT21JUL16.3404,MULTIPOINT ((-53.19316022773195 -17.347156793729628)),2011-01-01,SWRT,AD,-17.34778,-53.19306,715,N,N,C,YES,SANTA RITA DO ARAGUAIA / Faz. Santa Rita,GO
AIRPORT21JUL16.3405,MULTIPOINT ((-57.36503795919706 -22.024780225965756)),2012-01-20,SWOC,AD,-22.02528,-57.36472,135,N,N,D,YES,CARACOL / Faz. São Bento do Bocajah,MS
AIRPORT21JUL16.3406,MULTIPOINT ((-58.04478087934514 -15.586829202230694)),2011-05-01,SWRW,AD,-15.5875,-58.04444,229,N,N,D,YES,MIRASSOL D?OESTE / Faz. Santa Alice,MT
AIRPORT21JUL16.3407,MULTIPOINT ((-56.96139337235335 -13.75178618534684)),2012-01-20,SWOG,AD,-13.7525,-56.96111,448,N,N,D,YES,SÃO JOSÉ DO RIO CLARO / Faz. Itaipu,MT
AIRPORT21JUL16.3408,MULTIPOINT ((-60.54822372804603 -10.140866659921205)),2012-03-08,SWQH,AD,-10.14167,-60.54778,145,N,N,D,YES,ARIPUANÃ / Agropecuária Nova Santana,MT
AIRPORT21JUL16.3409,MULTIPOINT ((-60.3668353303969 -15.293762365900921)),2011-01-01,SWLM,AD,-15.29444,-60.36639,296,N,N,D,YES,VILA BELA DA SS. TRINDADE / Faz. Excalibur,MT
AIRPORT21JUL16.3410,MULTIPOINT ((-57.483643180832956 -15.741000517797545)),2011-12-15,SWRY,AD,-15.74167,-57.48333,143,N,N,D,YES,PORTO ESTRELA / Faz. Santa Maria,MT
AIRPORT21JUL16.3411,MULTIPOINT ((-52.25283658605442 -16.681862175221397)),2011-05-01,SWQL,AD,-16.6825,-52.25278,631,N,N,C,YES,DOVERLÂNDIA / Faz. Três Companheiros,GO
AIRPORT21JUL16.3412,MULTIPOINT ((-61.230199567320646 -9.967806457459705)),2012-09-20,SWLP,AD,-9.96861,-61.22972,163,N,N,D,YES,RONDOLÂNDIA / Faz. Rosa - Paralelo 10,MT
AIRPORT21JUL16.3413,MULTIPOINT ((-56.08829866579816 -15.851838389954057)),2011-12-15,SWLV,AD,-15.8525,-56.08806,165,N,N,D,YES,SANTO ANTÔNIO DO LEVERGER / Santo Antônio do Leverger,MT
AIRPORT21JUL16.3414,MULTIPOINT ((-56.71388232215264 -14.350689691015194)),2011-12-15,SWRZ,AD,-14.35139,-56.71361,398,N,N,D,YES,NORTELÂNDIA / Faz. Arrossensal,MT
AIRPORT21JUL16.3415,MULTIPOINT ((-53.93514063860057 -17.304933019754383)),2011-12-15,SWOK,AD,-17.30556,-53.935,660,N,N,D,YES,ITIQUIRA / Faz. Pontal,MT
AIRPORT21JUL16.3416,MULTIPOINT ((-57.03726416784576 -29.783080810508487)),2015-05-28,SBUG,AD,-29.78333,-57.03694,78,Y,Y,C,NO,URUGUAIANA / Rubem Berta,RS
AIRPORT21JUL16.3417,MULTIPOINT ((-47.91846083657728 -15.870451722030825)),2015-03-05,SBBR,AD,-15.87111,-47.91861,1066,Y,Y,C,PUB/MIL,BRASÍLIA / Presidente Juscelino Kubitschek,DF
AIRPORT21JUL16.3418,MULTIPOINT ((-54.94130111509126 -17.87494709520696)),2011-01-01,SIMZ,AD,-17.87556,-54.94111,178,N,N,D,YES,SONORA / Faz. Primeiro de Maio,MS
AIRPORT21JUL16.3419,MULTIPOINT ((-60.046527758113754 -3.037948371868049)),2014-08-21,SBEG,AD,-3.03889,-60.04611,80,Y,Y,D,NO,MANAUS / Eduardo Gomes,AM
AIRPORT21JUL16.3420,MULTIPOINT ((-40.93758361242315 -9.158900650306123)),2012-01-20,SDFX,AD,-9.15972,-40.93806,380,N,N,C,NO,CASA NOVA / Casa Nova,BA
AIRPORT21JUL16.3421,MULTIPOINT ((-42.45015264085363 -10.066144016107948)),2011-12-15,SNYD,AD,-10.06694,-42.45056,400,N,N,C,NO,PILÃO ARCADO / Pilão Arcado,BA
AIRPORT21JUL16.3422,MULTIPOINT ((-39.13305476672781 -9.899746823607542)),2012-01-20,SNKU,AD,-9.90056,-39.13361,380,N,N,C,NO,CANUDOS / Canudos,BA
AIRPORT21JUL16.3423,MULTIPOINT ((-55.175476495500575 -15.295158781341138)),2013-11-14,SWXB,AD,-15.29583,-55.17528,722,N,N,D,YES,CAMPO VERDE / Faz. Jangada,MT
AIRPORT21JUL16.3424,MULTIPOINT ((-44.62523282034131 -23.217592686882547)),2011-12-15,SSIN,HP,-23.21806,-44.62556,75,Y,N,C,YES,PARATI / HELPN Sítio Costa dos Calhaus,RJ
AIRPORT21JUL16.3425,MULTIPOINT ((-58.76620517785503 -16.117396758153124)),2011-12-15,SIRV,AD,-16.11806,-58.76583,122,N,N,D,YES,PORTO ESPERIDIÃO / Faz. Morro Branco,MT
AIRPORT21JUL16.3426,MULTIPOINT ((-48.47931691091901 -21.632273979527454)),2011-05-01,SDMY,AD,-21.63278,-48.47944,617,Y,N,C,YES,MATÃO / Faz. Cambuhy,SP
AIRPORT21JUL16.3475,MULTIPOINT ((-50.42635850734882 -21.14364979217213)),2012-03-08,SBAU,AD,-21.14417,-50.42639,415,Y,Y,C,NO,ARAÇATUBA / Araçatuba,SP
AIRPORT21JUL16.3427,MULTIPOINT ((-43.948540221784334 -19.926664228158923)),2012-01-20,SSQH,HP,-19.92722,-43.94889,931,Y,N,C,YES,BELO HORIZONTE / HELPN Hospital Mater Dei,MG
AIRPORT21JUL16.3428,MULTIPOINT ((-54.09543191921439 -23.212042049483095)),2011-12-15,SIMY,AD,-23.2125,-54.09528,296,N,N,D,YES,ITAQUIRAÍ / Faz. Porto Oculto,MS
